feature,std,iqr,std_rank,iqr_rank,pca_loading,pca_rank,total_rank,fold
RSI_14_lag_1,0.440476478802416,0.5324907972992023,11.0,10.0,0.19079341745232042,15.0,12.0,val_scaled_fold_259.csv
Log_Returns_lag_3,1.0284560485114456,1.3908525381841006,1.0,1.0,0.08338625169944365,28.0,10.0,val_scaled_fold_258.csv
RSI_7,0.6072385821283685,0.7192117668990587,9.0,9.0,0.20057905454347957,13.0,10.333333333333334,val_scaled_fold_258.csv
RSI_7_lag_3,0.7174113353688798,0.7968035440076725,6.0,6.0,0.15248030409380453,20.0,10.666666666666666,val_scaled_fold_258.csv
RSI_7_lag_1,0.664634741845122,0.7480302521461961,8.0,7.0,0.18551977528633645,17.0,10.666666666666666,val_scaled_fold_258.csv
Log_Returns_lag_1,1.0066029564157362,1.2300719954657193,3.0,3.0,0.07327942779968474,31.0,12.333333333333334,val_scaled_fold_258.csv
RSI_7_lag_3,0.6110475274388114,1.1559295334595738,3.0,3.0,0.15918228174588572,27.0,11.0,val_scaled_fold_516.csv
RSI_14_lag_3,0.47110825071942436,0.9489154723217522,8.0,5.0,0.16639011867515244,20.0,11.0,val_scaled_fold_516.csv
OBV,0.3136382368389317,0.5674794766745512,10.0,10.0,0.16781711837966182,13.0,11.0,val_scaled_fold_516.csv
RSI_14_lag_1,0.4762700434668524,0.9484659170115802,6.0,6.0,0.16293138085297648,24.0,12.0,val_scaled_fold_516.csv
OBV_lag_1,0.3071781155661812,0.5312709024348509,11.0,11.0,0.16729021019815704,16.0,12.666666666666666,val_scaled_fold_516.csv
RSI_7_lag_3,1.0873975092542827,1.7176021369910768,3.0,3.0,0.15258100166269845,25.0,10.333333333333334,val_scaled_fold_270.csv
RSI_7,1.1471524163582345,1.7621988313615256,1.0,1.0,0.11149347896973147,30.0,10.666666666666666,val_scaled_fold_270.csv
RSI_7_lag_1,1.1341531484018557,1.742957605343518,2.0,2.0,0.1320064956016715,28.0,10.666666666666666,val_scaled_fold_270.csv
RSI_14_lag_1,0.9516382650214069,1.5905535237864337,6.0,6.0,0.1742539625766026,21.0,11.0,val_scaled_fold_270.csv
RSI_14,0.9537910398983246,1.600185606020585,5.0,5.0,0.15904360362791004,23.0,11.0,val_scaled_fold_270.csv
TEMA_26,0.942957092144939,1.6720327712109655,7.0,5.0,0.18151430311627612,4.0,5.333333333333333,val_scaled_fold_264.csv
BB_Mid_10,0.9118393260664938,1.6301334761624382,8.0,8.0,0.18031029115243297,6.0,7.333333333333333,val_scaled_fold_264.csv
TEMA_12,0.8241989248710314,1.4797213555913111,16.0,12.0,0.1816794709845361,1.0,9.666666666666666,val_scaled_fold_264.csv
BB_Lower_10_2Std,1.0967394289217087,1.904509011571402,2.0,1.0,0.17170253199235797,28.0,10.333333333333334,val_scaled_fold_264.csv
BB_Lower_10_1.5Std,1.0616238585979636,1.8848891877252516,4.0,2.0,0.1743315704444183,26.0,10.666666666666666,val_scaled_fold_264.csv
TEMA_26,1.0,1.6616847382976199,13.0,6.0,0.20033124700061325,5.0,8.0,train_scaled_fold_682.csv
TEMA_12,1.0,1.6036420246101823,13.0,14.0,0.20494956985494978,1.0,9.333333333333334,train_scaled_fold_682.csv
BB_Mid_10,1.0,1.7597471982209405,13.0,1.0,0.18723614046275114,16.0,10.0,train_scaled_fold_682.csv
Close_lag_1,1.0,1.5840399067864706,13.0,16.0,0.2001449989116331,6.0,11.666666666666666,train_scaled_fold_682.csv
BB_Upper_10_2Std,1.0,1.6692681792817283,13.0,4.0,0.16885076907641913,19.0,12.0,train_scaled_fold_682.csv
RSI_14_lag_3,0.5994579145359518,1.0340507161754933,5.0,4.0,0.1683672459130601,15.0,8.0,val_scaled_fold_502.csv
RSI_7_lag_3,0.6387668406520329,1.184005405026444,2.0,1.0,0.15398347901585555,28.0,10.333333333333334,val_scaled_fold_502.csv
RSI_14_lag_5,0.5940592181664135,1.036782530277503,6.0,3.0,0.16509725615150103,22.0,10.333333333333334,val_scaled_fold_502.csv
RSI_7_lag_5,0.6596153352897849,1.1720833926929903,1.0,2.0,0.15161482679109764,31.0,11.333333333333334,val_scaled_fold_502.csv
RSI_14_lag_1,0.592056169405019,1.0057598481791765,7.0,5.0,0.16474305917663826,23.0,11.666666666666666,val_scaled_fold_502.csv
Low,1.0000000000000002,1.9031105150082088,1.5,8.0,0.17974458061198823,5.0,4.833333333333333,train_scaled_fold_669.csv
TEMA_26,1.0,1.9042655379645355,14.5,7.0,0.17965710291486625,7.0,9.5,train_scaled_fold_669.csv
SMA_5,1.0,1.8711875556734756,14.5,15.0,0.17988066863860672,4.0,11.166666666666666,train_scaled_fold_669.csv
Close_lag_1,1.0,1.8816062772657776,14.5,13.0,0.1796050595745121,9.0,12.166666666666666,train_scaled_fold_669.csv
OBV_lag_1,1.0,1.9103593807942516,14.5,6.0,0.17826275791805068,17.0,12.5,train_scaled_fold_669.csv
Low,1.0,1.377990889374065,15.0,16.0,0.18469894829870573,6.0,12.333333333333334,train_scaled_fold_655.csv
TEMA_12,1.0,1.34697095927451,15.0,20.0,0.18625649999572377,2.0,12.333333333333334,train_scaled_fold_655.csv
Adj Close,1.0,1.36820125095745,15.0,17.0,0.1846308248468337,7.0,13.0,train_scaled_fold_655.csv
SMA_5,1.0,1.3141976858502658,15.0,26.0,0.1867777491190811,1.0,14.0,train_scaled_fold_655.csv
Close_lag_1,1.0,1.3271806220846631,15.0,24.0,0.18469929209673003,5.0,14.666666666666666,train_scaled_fold_655.csv
BB_Mid_10,1.0,1.588197997176981,15.0,12.0,0.18545138836483832,6.0,11.0,train_scaled_fold_133.csv
BB_Lower_10_1.5Std,1.0,1.5673515830472624,15.0,13.0,0.18307102794971558,16.0,14.666666666666666,train_scaled_fold_133.csv
Adj Close,1.0,1.480406700535164,15.0,25.0,0.18554001889559954,5.0,15.0,train_scaled_fold_133.csv
TEMA_12,1.0,1.4693752562515732,15.0,27.0,0.18662647313303837,3.0,15.0,train_scaled_fold_133.csv
BB_Lower_20_2Std,1.0,1.856871112891897,15.0,1.0,0.17101569407362982,29.0,15.0,train_scaled_fold_133.csv
TEMA_12,1.0,1.9424411806717545,11.0,5.0,0.18277239149587232,2.0,6.0,train_scaled_fold_127.csv
Close,1.0,1.9376780947738363,11.0,8.0,0.18188872795281397,8.0,9.0,train_scaled_fold_127.csv
High,1.0,1.9592876739852083,11.0,2.5,0.18110142136961616,14.0,9.166666666666666,train_scaled_fold_127.csv
Open,1.0,1.9592876739852083,11.0,2.5,0.1811014213696161,15.0,9.5,train_scaled_fold_127.csv
SMA_5,0.9999999999999999,1.9682889256088494,30.0,1.0,0.18291937463390134,1.0,10.666666666666666,train_scaled_fold_127.csv
Adj Close,1.0,1.5181477300710065,13.0,9.0,0.18537698376179265,5.0,9.0,train_scaled_fold_641.csv
Low,1.0,1.488158280760712,13.0,13.0,0.1851211391794001,6.0,10.666666666666666,train_scaled_fold_641.csv
SMA_5,1.0,1.4679922924873632,13.0,20.0,0.18761293022668987,1.0,11.333333333333334,train_scaled_fold_641.csv
BB_Upper_10_2Std,1.0,1.7228461541198392,13.0,3.0,0.17540013662216136,20.0,12.0,train_scaled_fold_641.csv
Close_lag_1,1.0,1.4591781452053554,13.0,21.0,0.18557628968106774,4.0,12.666666666666666,train_scaled_fold_641.csv
TEMA_12,1.0,1.492545054219625,13.5,6.0,0.19051652243541534,3.0,7.5,train_scaled_fold_89.csv
SMA_5,1.0,1.448675828235786,13.5,10.0,0.19136769417265265,1.0,8.166666666666666,train_scaled_fold_89.csv
BB_Upper_10_2Std,1.0,1.527376649610418,13.5,2.0,0.18123159145301468,19.0,11.5,train_scaled_fold_89.csv
Low,1.0,1.4268049468514348,13.5,14.0,0.18830326607411046,9.0,12.166666666666666,train_scaled_fold_89.csv
Close_lag_1,1.0,1.4002595071202673,13.5,24.0,0.18976404645160355,4.0,13.833333333333334,train_scaled_fold_89.csv
Adj Close,1.0000000000000002,1.4623964280120236,1.5,28.0,0.18030814290923786,11.0,13.5,train_scaled_fold_494.csv
Close_lag_1,1.0,1.5022792832861742,14.0,22.0,0.18037701925517402,8.0,14.666666666666666,train_scaled_fold_494.csv
OBV,1.0,1.7489477195701946,14.0,9.0,0.17625401939495655,22.0,15.0,train_scaled_fold_494.csv
RSI_14_lag_5,1.0,2.2707171935726835,14.0,1.0,0.09489427064134918,31.0,15.333333333333334,train_scaled_fold_494.csv
OBV_lag_1,1.0,1.7373892106776188,14.0,10.0,0.1760681759798482,23.0,15.666666666666666,train_scaled_fold_494.csv
BB_Upper_10_1.5Std,1.0,1.5198606196281255,12.0,9.0,0.18399319911387166,2.0,7.666666666666667,train_scaled_fold_480.csv
BB_Mid_20,1.0,1.5230278459672204,12.0,7.0,0.18375943292823918,5.0,8.0,train_scaled_fold_480.csv
BB_Upper_20_1.5Std,1.0,1.5086644446814264,12.0,11.0,0.1838024998543018,3.0,8.666666666666666,train_scaled_fold_480.csv
BB_Upper_10_2Std,1.0,1.5121651856276284,12.0,10.0,0.18361129047154584,7.0,9.666666666666666,train_scaled_fold_480.csv
BB_Upper_20_2Std,1.0,1.5068692871915947,12.0,12.0,0.1834321243037727,10.0,11.333333333333334,train_scaled_fold_480.csv
Low,1.0,1.899256220670976,13.0,7.0,0.17749833290460876,7.0,9.0,train_scaled_fold_319.csv
Open,1.0,1.8791653707630922,13.0,11.0,0.17734944133459862,10.0,11.333333333333334,train_scaled_fold_319.csv
High,1.0,1.8791656608457812,13.0,10.0,0.17734944132429153,11.0,11.333333333333334,train_scaled_fold_319.csv
Close_lag_1,1.0000000000000002,1.854458508192653,1.0,22.0,0.17723141997191647,13.0,12.0,train_scaled_fold_319.csv
Close,1.0,1.8737962246328916,13.0,15.0,0.1774191241881162,9.0,12.333333333333334,train_scaled_fold_319.csv
Low,1.0,1.7695751122066596,14.5,10.0,0.19112546694689725,5.0,9.833333333333334,train_scaled_fold_331.csv
BB_Mid_10,1.0,1.7839018838567342,14.5,8.0,0.19063282007112797,11.0,11.166666666666666,train_scaled_fold_331.csv
TEMA_26,1.0,1.7050129374077683,14.5,18.0,0.19267754768140236,1.0,11.166666666666666,train_scaled_fold_331.csv
BB_Lower_10_1.5Std,1.0,1.818881171691288,14.5,5.0,0.18762889532850344,18.0,12.5,train_scaled_fold_331.csv
TEMA_12,1.0,1.641127006249905,14.5,21.0,0.19230529722781511,3.0,12.833333333333334,train_scaled_fold_331.csv
TEMA_12,1.0,1.8153518113902072,12.5,7.0,0.18639604689384673,2.0,7.166666666666667,train_scaled_fold_457.csv
SMA_5,1.0,1.7682022685360828,12.5,8.0,0.18667144017994017,1.0,7.166666666666667,train_scaled_fold_457.csv
BB_Mid_10,1.0,1.888024768582261,12.5,2.0,0.1821206095854082,13.0,9.166666666666666,train_scaled_fold_457.csv
BB_Lower_10_1.5Std,1.0,1.9957015936064948,12.5,1.0,0.17944173144309733,17.0,10.166666666666666,train_scaled_fold_457.csv
Low,1.0,1.677289674151897,12.5,16.0,0.1843538347328103,4.0,10.833333333333334,train_scaled_fold_457.csv
TEMA_12,1.0,1.7804071590743293,13.5,7.0,0.177574753051893,1.0,7.166666666666667,train_scaled_fold_76.csv
Adj Close,1.0,1.741297921424084,13.5,13.0,0.17712577378174124,8.0,11.5,train_scaled_fold_76.csv
OBV_lag_1,1.0,1.9131923347797652,13.5,1.0,0.17562409254822012,21.0,11.833333333333334,train_scaled_fold_76.csv
Open,1.0,1.7357834771427345,13.5,16.0,0.17701955319391513,11.0,13.5,train_scaled_fold_76.csv
OBV_lag_3,1.0,1.8959461384536092,13.5,3.0,0.17491845688709384,24.0,13.5,train_scaled_fold_76.csv
SMA_5,1.0,1.5205265420211165,15.5,9.0,0.19247585820747576,1.0,8.5,train_scaled_fold_443.csv
Low,1.0,1.6186481056411013,15.5,4.0,0.18899999785835553,7.0,8.833333333333334,train_scaled_fold_443.csv
Adj Close,1.0,1.530141494842133,15.5,8.0,0.1892767574779672,5.0,9.5,train_scaled_fold_443.csv
Close_lag_1,1.0,1.5023017855893699,15.5,12.0,0.18928637673701074,4.0,10.5,train_scaled_fold_443.csv
Open,1.0,1.610927998566275,15.5,5.0,0.18359422799891895,13.0,11.166666666666666,train_scaled_fold_443.csv
SMA_5,1.0,1.7440479161252822,15.5,5.0,0.18636727945906467,2.0,7.5,train_scaled_fold_62.csv
TEMA_12,1.0,1.7125808545745347,15.5,12.0,0.18616583505762727,3.0,10.166666666666666,train_scaled_fold_62.csv
Close_lag_3,1.0000000000000002,1.7085571856989414,2.5,14.0,0.18334799044034594,17.0,11.166666666666666,train_scaled_fold_62.csv
Close,1.0,1.7154022132399094,15.5,10.0,0.18490409849054784,9.0,11.5,train_scaled_fold_62.csv
TEMA_26,1.0,1.6486708657160452,15.5,18.0,0.18636753149587226,1.0,11.5,train_scaled_fold_62.csv
SMA_5,1.0,1.5269355670040339,11.0,12.0,0.18177804453106874,4.0,9.0,train_scaled_fold_325.csv
BB_Mid_10,1.0,1.4828563674032043,11.0,22.0,0.18309604305522964,1.0,11.333333333333334,train_scaled_fold_325.csv
TEMA_12,1.0,1.6100979702425153,11.0,1.0,0.1795822784636271,22.0,11.333333333333334,train_scaled_fold_325.csv
BB_Upper_10_2Std,1.0,1.4966607988995442,11.0,20.0,0.18160606150452588,5.0,12.0,train_scaled_fold_325.csv
Close_lag_3,1.0,1.5231712932699861,11.0,14.0,0.18082277270304034,11.0,12.0,train_scaled_fold_325.csv
TEMA_12,0.6499721678690495,1.1001297188272021,13.0,10.0,0.1821147183252872,1.0,8.0,val_scaled_fold_648.csv
Close,0.6384226412731292,1.1503205302399444,14.0,9.0,0.17770887289160045,5.0,9.333333333333334,val_scaled_fold_648.csv
RSI_14,0.9104746812363507,1.672393852955884,5.0,3.0,0.1591337045636844,25.0,11.0,val_scaled_fold_648.csv
RSI_14_lag_1,0.8860703091147901,1.6375298870311217,6.0,6.0,0.16153158975464704,22.0,11.333333333333334,val_scaled_fold_648.csv
Close_lag_1,0.5997722407710657,1.0552062757427358,17.0,11.0,0.1770158237480896,8.0,12.0,val_scaled_fold_648.csv
OBV_lag_1,0.4306178052371933,0.8854352015868159,18.0,10.0,0.19084401817060354,5.0,11.0,val_scaled_fold_106.csv
OBV,0.42360840962083735,0.8605582669528542,19.0,11.0,0.19263260854049952,4.0,11.333333333333334,val_scaled_fold_106.csv
RSI_7,0.9040578864892898,1.5999556000097455,2.0,1.0,0.03298103456781598,33.0,12.0,val_scaled_fold_106.csv
RSI_7_lag_1,0.8994531725226828,1.4282421121629891,3.0,2.0,0.027962056629382292,34.0,13.0,val_scaled_fold_106.csv
TEMA_26,0.39321953176755553,0.7027132166668126,22.0,16.0,0.19472648557971292,1.0,13.0,val_scaled_fold_106.csv
Adj Close,1.0,1.8251520671405643,14.0,6.0,0.1832517882095397,3.0,7.666666666666667,train_scaled_fold_286.csv
Close_lag_1,1.0,1.7671006191186351,14.0,10.0,0.18323607371722467,4.0,9.333333333333334,train_scaled_fold_286.csv
Open,1.0,1.8299392342459364,14.0,5.0,0.18268599920926604,10.0,9.666666666666666,train_scaled_fold_286.csv
TEMA_12,1.0,1.694402153939825,14.0,14.0,0.1834626052026493,2.0,10.0,train_scaled_fold_286.csv
TEMA_26,1.0,1.7555821790935722,14.0,11.0,0.18315970295808937,6.0,10.333333333333334,train_scaled_fold_286.csv
TEMA_12,0.4782884993591119,0.7919000349153413,11.0,14.0,0.19883499857236772,1.0,8.666666666666666,val_scaled_fold_23.csv
Close,0.47656125395980636,0.8043850610150263,12.0,8.0,0.19590886833518759,7.0,9.0,val_scaled_fold_23.csv
Close_lag_1,0.48576077011947644,0.7996995327908281,10.0,13.0,0.1937575375928699,11.0,11.333333333333334,val_scaled_fold_23.csv
Low,0.4638456529213433,0.7590501564250978,17.0,18.0,0.1968362022791223,2.0,12.333333333333334,val_scaled_fold_23.csv
High,0.47338098503633874,0.7895388687336373,14.0,15.0,0.19437136545117778,9.0,12.666666666666666,val_scaled_fold_23.csv
OBV_lag_1,1.5018131055385933,2.577342672622395,2.0,2.0,0.16647400746156793,20.0,8.0,val_scaled_fold_660.csv
BB_Upper_20_2Std,1.1813782947352442,2.149127486900582,5.0,5.0,0.16722638735181916,15.0,8.333333333333334,val_scaled_fold_660.csv
OBV,1.516825452807182,2.419803893690551,1.0,4.0,0.1662214715806405,21.0,8.666666666666666,val_scaled_fold_660.csv
OBV_lag_3,1.447758834125158,2.580779981069729,3.0,1.0,0.16542803251881016,23.0,9.0,val_scaled_fold_660.csv
BB_Upper_20_1.5Std,1.1180668507563287,2.014463089411121,6.0,6.0,0.16693197032653018,16.0,9.333333333333334,val_scaled_fold_660.csv
RSI_14,0.9866917577990056,0.9182800508718635,2.0,5.0,0.16698303863531988,21.0,9.333333333333334,val_scaled_fold_37.csv
RSI_14_lag_1,0.9392517024484092,0.7436817405849503,4.0,6.0,0.16830307438919317,20.0,10.0,val_scaled_fold_37.csv
RSI_7_lag_1,0.9696456780062827,1.1461780265734118,3.0,2.0,0.15293773663780885,27.0,10.666666666666666,val_scaled_fold_37.csv
RSI_7,1.002452184635843,1.2694995102525604,1.0,1.0,0.14944792601650733,30.0,10.666666666666666,val_scaled_fold_37.csv
Close,0.45795316410918424,0.2964197885074247,18.0,14.0,0.18111699933918426,2.0,11.333333333333334,val_scaled_fold_37.csv
RSI_7_lag_1,0.8760648606192428,1.2770932506834005,7.0,6.0,0.15966061688309865,20.0,11.0,val_scaled_fold_674.csv
RSI_7,0.926022800706961,1.376072712606336,6.0,5.0,0.1548547389632482,22.0,11.0,val_scaled_fold_674.csv
RSI_14,0.8289368162219081,1.0026514015484889,8.0,9.0,0.17049287861015408,18.0,11.666666666666666,val_scaled_fold_674.csv
RSI_14_lag_1,0.7634803318055642,0.9797045321076812,9.0,10.0,0.17134623875491845,17.0,12.0,val_scaled_fold_674.csv
Close,0.6472093092334271,0.6440731977553065,12.0,20.0,0.17909733759566637,5.0,12.333333333333334,val_scaled_fold_674.csv
Close,0.8613414735662706,1.2253159614732838,7.0,6.0,0.18959696144658347,9.0,7.333333333333333,val_scaled_fold_112.csv
Adj Close,0.8017852670854786,1.1059472826144292,16.0,9.0,0.19107363368867475,6.0,10.333333333333334,val_scaled_fold_112.csv
Low,0.7944009081545548,1.0250975562126667,17.0,14.0,0.1926800266874331,3.0,11.333333333333334,val_scaled_fold_112.csv
RSI_14,0.8268969572341134,1.2543965412178975,13.0,5.0,0.1738729651815542,18.0,12.0,val_scaled_fold_112.csv
High,0.8464682363040862,1.0203219138362105,9.5,15.5,0.1883592592127039,12.0,12.333333333333334,val_scaled_fold_112.csv
Adj Close,1.0,1.198706269631401,13.0,21.0,0.18129393556989337,4.0,12.666666666666666,train_scaled_fold_292.csv
TEMA_26,1.0,1.2028332072743746,13.0,20.0,0.18121456660408686,6.0,13.0,train_scaled_fold_292.csv
Low,1.0,1.1782620983151628,13.0,23.0,0.1811838254708248,7.0,14.333333333333334,train_scaled_fold_292.csv
BB_Lower_20_1.5Std,1.0,1.8243611366727794,13.0,1.0,0.1711772116748079,29.0,14.333333333333334,train_scaled_fold_292.csv
Open,1.0,1.2146432268765932,13.0,18.0,0.18090491962961996,13.0,14.666666666666666,train_scaled_fold_292.csv
TEMA_26,1.0,2.047293401931762,11.0,1.0,0.18470937164737436,3.0,5.0,train_scaled_fold_279.csv
TEMA_12,1.0,1.8456613300314086,11.0,10.0,0.18575002901245247,2.0,7.666666666666667,train_scaled_fold_279.csv
Open,1.0,1.8619224892613415,11.0,8.0,0.18263312543719296,12.0,10.333333333333334,train_scaled_fold_279.csv
Adj Close,1.0,1.780027715638887,11.0,17.0,0.18330308481809748,5.0,11.0,train_scaled_fold_279.csv
SMA_5,0.9999999999999999,1.8856815947444172,30.0,6.0,0.1862563698372524,1.0,12.333333333333334,train_scaled_fold_279.csv
TEMA_12,1.0,1.5355958627514343,15.0,12.0,0.1786706536167413,1.0,9.333333333333334,train_scaled_fold_245.csv
SMA_5,1.0,1.533426150084388,15.0,13.0,0.1782519097529317,2.0,10.0,train_scaled_fold_245.csv
Low,1.0000000000000002,1.498581626245276,1.5,19.0,0.1778654199434641,12.0,10.833333333333334,train_scaled_fold_245.csv
Adj Close,1.0,1.503690219059328,15.0,15.0,0.17803145682270943,7.0,12.333333333333334,train_scaled_fold_245.csv
BB_Lower_20_2Std,1.0,1.7994083943575911,15.0,1.0,0.16148749289649242,30.0,15.333333333333334,train_scaled_fold_245.csv
Open,1.0,2.0380132417940287,11.0,1.0,0.17865338460679037,7.0,6.333333333333333,train_scaled_fold_523.csv
Close,1.0,1.9938117232940016,11.0,8.0,0.17878953333816658,4.0,7.666666666666667,train_scaled_fold_523.csv
Adj Close,1.0,2.0158450162509145,11.0,4.0,0.17837835079028128,10.0,8.333333333333334,train_scaled_fold_523.csv
High,0.9999999999999999,2.029556886294232,29.5,3.0,0.1786971881274515,6.0,12.833333333333334,train_scaled_fold_523.csv
TEMA_12,0.9999999999999999,1.9903644658729216,29.5,9.0,0.178871984201193,1.0,13.166666666666666,train_scaled_fold_523.csv
BB_Mid_10,1.0,2.0375405122036554,14.0,7.0,0.18326796380789667,1.0,7.333333333333333,train_scaled_fold_537.csv
BB_Upper_10_1.5Std,1.0,2.1091743355173582,14.0,4.0,0.18285798741978235,5.0,7.666666666666667,train_scaled_fold_537.csv
SMA_5,1.0,2.0229910897314247,14.0,10.0,0.18295833726406255,4.0,9.333333333333334,train_scaled_fold_537.csv
Close_lag_3,1.0,2.0190876031736007,14.0,13.0,0.1831222738756011,3.0,10.0,train_scaled_fold_537.csv
Close,1.0000000000000002,2.015659443403522,1.5,15.0,0.18226380351637847,14.0,10.166666666666666,train_scaled_fold_537.csv
High,1.0000000000000002,1.2351763130230358,1.5,16.0,0.1839547785307477,15.0,10.833333333333334,train_scaled_fold_251.csv
Close_lag_1,1.0,1.2297514914486016,14.5,18.0,0.18477304697133712,4.0,12.166666666666666,train_scaled_fold_251.csv
BB_Upper_10_1.5Std,1.0,1.2112491644029189,14.5,19.0,0.185440940772107,3.0,12.166666666666666,train_scaled_fold_251.csv
TEMA_26,1.0,1.2067356981308945,14.5,21.0,0.1847248570552076,6.0,13.833333333333334,train_scaled_fold_251.csv
Close,1.0000000000000002,1.1808132569608365,1.5,27.0,0.1841304885277619,14.0,14.166666666666666,train_scaled_fold_251.csv
BB_Lower_10_2Std,1.0371164201963252,0.8916905479388699,5.0,16.0,0.18111488533068607,15.0,12.0,val_scaled_fold_338.csv
TEMA_12,0.6413853573787393,0.9081736881429323,22.0,14.0,0.20383359838986248,1.0,12.333333333333334,val_scaled_fold_338.csv
RSI_7,0.9925870831595982,1.0856278959599228,6.0,7.0,0.1438304122274936,25.0,12.666666666666666,val_scaled_fold_338.csv
RSI_7_lag_1,0.9540885958993467,1.0459679185490014,8.0,8.0,0.163342871845204,23.0,13.0,val_scaled_fold_338.csv
RSI_14_lag_1,0.8183586171202643,0.9407623541142129,14.0,12.0,0.17748145932635107,17.0,14.333333333333334,val_scaled_fold_338.csv
BB_Upper_10_2Std,0.4079962704759093,0.7881226253193785,15.0,12.0,0.19021236286731408,4.0,10.333333333333334,val_scaled_fold_462.csv
BB_Upper_10_1.5Std,0.3774261124529981,0.762852426541851,18.0,13.0,0.19024861863581416,3.0,11.333333333333334,val_scaled_fold_462.csv
RSI_14,0.9854055781948075,1.8665388146168298,5.0,1.0,0.09912458176897784,31.0,12.333333333333334,val_scaled_fold_462.csv
TEMA_12,0.33926789546426295,0.6970295748828437,23.0,14.0,0.19173023191982388,1.0,12.666666666666666,val_scaled_fold_462.csv
RSI_14_lag_1,0.9666293113204071,1.781665824436022,6.0,3.0,0.09945851385431348,30.0,13.0,val_scaled_fold_462.csv
BB_Upper_10_1.5Std,0.5741466779696505,1.2300740198485898,13.0,4.0,0.1895814245389867,6.0,7.666666666666667,val_scaled_fold_304.csv
BB_Upper_10_2Std,0.5873107242452834,1.2337387613478228,11.0,3.0,0.18909228292269611,11.0,8.333333333333334,val_scaled_fold_304.csv
BB_Upper_20_2Std,0.6219396241114302,1.308402039695627,7.0,1.0,0.18662431316608857,17.0,8.333333333333334,val_scaled_fold_304.csv
