stage,fold_id,gen,p,q,rmse,is_best_gen
GA,35,16,5,4,0.0165432452564336,True
GA,35,16,5,4,0.0165432452564336,True
GA,35,16,5,4,0.0165432452564336,True
GA,35,16,5,4,0.0165432452564336,True
GA,35,16,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,17,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,18,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,19,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,20,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,21,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,22,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,23,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,24,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,25,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,26,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,27,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,28,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,29,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,35,30,5,4,0.0165432452564336,True
GA,80,1,3,6,0.0121956646764892,False
GA,80,1,5,4,0.0121903230960666,False
GA,80,1,1,1,0.0121665395165925,False
GA,80,1,1,6,0.0122010216148566,False
GA,80,1,4,5,0.0122247938253863,False
GA,80,1,1,6,0.0122010216148566,False
GA,80,1,5,2,0.0121874968227722,False
GA,80,1,2,2,0.0121679390929172,False
GA,80,1,2,4,0.0121817883682485,False
GA,80,1,3,2,0.0121679310675563,False
GA,80,1,4,1,0.0121619460190738,False
GA,80,1,2,3,0.012187228109382,False
GA,80,1,3,5,0.0122113259252725,False
GA,80,1,2,4,0.0121817883682485,False
GA,80,1,4,1,0.0121619460190738,False
GA,80,1,4,2,0.0121618152335362,True
GA,80,1,1,6,0.0122010216148566,False
GA,80,1,6,5,0.012280588827395,False
GA,80,1,2,1,0.0121662050518738,False
GA,80,1,5,3,0.0122254358665937,False
GA,80,1,1,3,0.0121674113297779,False
