fold_id,ticker,retrain_interval,stage,iter,window,units,learning_rate,epochs,threshold,sharpe,mdd,raw_sharpe,raw_mdd,turnover,penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,84,20,65,0.009167811,75,0.6214659186948173,6.215875441333661,0.006297235,6.215875441333661,0.006297235,10,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,85,11,66,0.008613375,49,0.7755729700227648,5.340252624447833,0.009141936,5.340252624447833,0.009141936,11,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,86,14,90,0.007191455,35,0.6178805266217128,2.350317282,0.063878769,2.350317282,0.063878769,17,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,87,13,66,0.003874159,65,0.7138248289892236,4.045064642,0.022011151384009355,4.045064642,0.022011151384009355,8,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,88,11,45,0.003935311,25,0.6797330862172665,5.192056119,0.010205943572918992,5.192056119,0.010205943572918992,13,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,89,29,49,0.006809845,15,0.8668107380907476,2.784628109994576,0.002641393,2.784628109994576,0.002641393,10,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,90,40,89,0.000928296,57,0.6141075985959169,7.000997732,0.009141936,7.000997732,0.009141936,13,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,91,32,85,0.002343645,60,0.5695979050880585,6.593177470018902,0.001243243,6.593177470018902,0.001243243,15,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,92,37,36,0.002767433,35,0.8154731267990496,5.5153187604280385,0.001243243,5.5153187604280385,0.001243243,8,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,93,23,40,0.003735989,25,0.8600053543770273,2.3695427020954067,0.006992827,2.3695427020954067,0.006992827,6,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,94,23,81,0.001552583,19,0.7197327701471254,4.944626803214392,0.006992827,4.944626803214392,0.006992827,13,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,95,11,33,0.003048091,59,0.5696534192035779,7.434769212734831,0.009141936,7.434769212734831,0.009141936,9,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,96,25,78,0.004000469,35,0.8864330682379541,3.534120817970344,0.0007,3.534120817970344,0.0007,7,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,97,11,48,0.003397842,52,0.5975415388061075,6.208410051077312,0.006992827,6.208410051077312,0.006992827,9,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,98,14,53,0.006248901,76,0.5562306329185335,5.122454926271242,0.010205943572919023,5.122454926271242,0.010205943572919022,13,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,99,15,68,0.009464965,39,0.6624619238588865,6.470337063262593,0.009141936,6.470337063262593,0.009141936,7,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,100,29,95,0.007354686,76,0.5142930227483634,6.3735234766593125,0.001243243,6.3735234766593125,0.001243243,11,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,101,15,37,0.000137778,40,0.6732994909562791,1.9767912097834572,0.060616131,1.9767912097834572,0.060616130743635456,10,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,102,18,72,0.008856666,43,0.890612143,5.016933206813202,0.0007,5.016933206813202,0.0007,6,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,103,23,77,0.001060444,51,0.6814747189712252,6.385899589333774,0.009141936,6.385899589333774,0.009141936,10,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,104,28,74,0.004496168,22,0.5529295051147324,5.336653893259084,0.010205943572918978,5.336653893259084,0.010205943572918976,16,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,105,28,84,0.003485462,68,0.9077218231138695,2.400871417837876,0.007692337,2.400871417837876,0.007692337,6,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,106,19,76,0.008942371,64,0.9071008857224581,2.5117191891217505,0.0007,2.5117191891217505,0.0007,6,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,107,26,55,0.005360606,52,0.6231234355127954,5.096625042119119,0.00968059,5.096625042119119,0.00968059,10,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,108,24,78,0.009864079,15,0.6576035857872197,6.128240723816389,0.014389555,6.128240723816389,0.014389555179434918,14,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,109,13,83,0.006855209,43,0.9413213886808063,2.6255037392073537,0.008386953,2.6255037392073537,0.008386953,4,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,110,12,49,0.009718457,53,0.9135184041957782,3.4330310634811685,0.0007,3.4330310634811685,0.0007,7,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,111,23,78,0.004171566,78,0.5144951124287307,5.3863370273167925,0.002641393,5.3863370273167925,0.002641393,13,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,112,27,42,0.000339981,18,0.7902237566667453,4.927362470726745,0.012843099,4.927362470726745,0.012843099,8,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,113,40,73,0.008029325,39,0.650660114,6.542506942360468,0.006297235,6.542506942360468,0.006297235,6,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,114,21,61,0.009035453,44,0.8018055774566144,3.7551830027872657,0.010205944,3.7551830027872657,0.010205943572919008,6,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,115,18,35,0.008792362,32,0.6348374437712493,5.286889461539517,0.001243243,5.286889461539517,0.001243243,12,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,116,17,45,0.006526452,65,0.6347250030568601,5.740360630288182,0.010205943572918992,5.740360630288182,0.010205944,12,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,117,13,72,0.00295069,75,0.5991907185962166,2.742702442954774,0.063223025,2.742702442954774,0.063223025,7,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,118,40,63,0.000519132,64,0.5260626802188585,5.536763494198531,0.006297235,5.536763494198531,0.006297235,11,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,119,26,37,0.006383054,34,0.8913047721570901,4.465713363858367,0.0007,4.465713363858367,0.0007,8,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,20,RS,120,15,86,0.004050969,30,0.9482059974977936,3.006730049047321,0.0007,3.006730049047321,0.0007,2,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,1,37,62,0.008267676,56,0.9159731955849952,3.1029439253346585,0.0007,3.1029439253346585,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,2,37,86,0.003345837,30,0.681814462,5.386574974236297,0.001243243,5.386574974236297,0.001243243,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,3,20,81,0.007155781,21,0.5190743786465699,3.914552436885608,0.022912109,3.914552436885608,0.022912109,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,4,32,41,0.006945936,76,0.9255169419976639,3.862942381845212,0.0007,3.862942381845212,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,5,19,71,0.006974589,57,0.7093367497637298,5.783526259230559,0.0007,5.783526259230559,0.0007,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,6,15,81,0.003326241,60,0.5667272697067105,2.363783454997901,0.060616131,2.363783454997901,0.060616131,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,7,26,54,0.004430433,45,0.6335899610905575,5.657775358891269,0.001243243,5.657775358891269,0.001243243,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,8,17,86,0.004223765,33,0.643695017,7.2288959461260065,0.0007,7.2288959461260065,0.0007,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,9,28,91,0.009196824,56,0.708742134,4.831180348085914,0.010205943572918923,4.831180348085914,0.010205943572918923,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,10,14,84,0.007149934,77,0.7835796210671294,5.543453273679458,0.001942753,5.543453273679458,0.001942753,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,11,38,88,0.002969357,48,0.5572828702408589,5.476523595201069,0.012621228875462461,5.476523595201069,0.012621228875462461,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,12,37,81,0.002402041,34,0.8741671864183722,3.734936430916531,0.0007,3.734936430916531,0.0007,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,13,27,37,0.005479923,78,0.9094509092652736,3.1029439253346585,0.0007,3.1029439253346585,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,14,13,62,0.007542664,69,0.9310867494547819,2.371843356,0.0007,2.371843356,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,15,21,83,0.003725938,23,0.83055671,4.387146959391894,0.0007,4.387146959391894,0.0007,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,16,27,37,0.004977386,48,0.9056772761526498,3.1029439253346585,0.0007,3.1029439253346585,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,17,35,93,0.007668088,61,0.5906607960500937,3.9962551230732175,0.010205944,3.9962551230732175,0.010205944,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,18,21,78,0.007333401,28,0.546057417,5.3131056233718414,0.013750503177087637,5.3131056233718414,0.013750503177087637,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,19,36,88,0.008851608,77,0.520144975,7.089561667435178,0.009141936,7.089561667435178,0.009141936,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,20,37,95,0.006849237,72,0.6936440991141799,4.920416528727686,0.010205943572919004,4.920416528727686,0.010205943572919004,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,21,10,44,0.008233218,29,0.7767294155851812,5.020980739756509,0.0007,5.020980739756509,0.0007,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,22,14,93,0.006229106,10,0.5346269019565317,6.370573113817919,0.009141936,6.370573113817919,0.009141936,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,23,26,96,0.008420601,42,0.6710108949829148,5.466539383884558,0.009141936,5.466539383884558,0.009141936,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,24,13,38,0.005230955,77,0.8511903218292219,4.134143404312678,0.0007,4.134143404312678,0.0007,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,25,26,89,0.004950464,43,0.6282286781351757,5.637128083,0.010205943572918933,5.637128083,0.010205943572918933,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,26,13,47,0.000289123,73,0.7281988953438294,4.310825613,0.00968059,4.310825613,0.00968059,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,27,33,56,0.0014698,52,0.6201756369834233,5.071286534383827,0.007788503,5.071286534383827,0.007788503,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,28,24,66,0.001171681,80,0.7485302935431739,4.014725357518865,0.011066928276678423,4.014725357518865,0.011066928276678423,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,29,17,85,0.000399255,42,0.6644651348233792,6.306127070170018,0.006992827,6.306127070170018,0.006992827,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,30,29,84,0.003448204,21,0.7875828252740964,4.940326770723399,0.001942753,4.940326770723399,0.001942753,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,31,38,41,0.005972117,62,0.6307285552014544,5.771317254048016,0.009141936,5.771317254048016,0.009141936,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,32,20,39,0.003914875,13,0.8954032113977476,2.5440565547492042,0.001243243,2.5440565547492042,0.001243243,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,33,40,60,0.001494526,50,0.9120111856654185,4.365289466887937,0.0007,4.365289466887937,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,34,23,36,0.005190989,65,0.5354809225227039,5.6235422322502915,0.00405877,5.6235422322502915,0.00405877,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,35,17,50,0.000913028,14,0.620162203,5.705968343154543,0.013312394015249696,5.705968343154543,0.013312394015249696,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,36,30,83,0.000198912,26,0.6715891854470557,2.9604707405540895,0.030055972,2.9604707405540895,0.030055972,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,37,26,58,0.008945679,38,0.7022433708341355,4.824450564508374,0.014539462017574164,4.824450564508374,0.014539462017574164,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,38,18,44,0.003465474,14,0.6098739363041443,6.076351899908338,0.007943064,6.076351899908338,0.007943064,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,39,25,70,0.009788776,25,0.683234694,5.315828616491232,0.009141936,5.315828616491232,0.009141936,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,40,27,36,0.006677198,22,0.9194645610252956,3.1029439253346585,0.0007,3.1029439253346585,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,41,15,42,0.001170211,54,0.5956439395780898,5.4803192710500985,0.013750503177087502,5.4803192710500985,0.013750503177087502,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,42,28,81,0.006205935,52,0.6101705557974265,5.858548899731368,0.009928758,5.858548899731368,0.009928758,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,43,17,41,0.002320428,16,0.6695564385301924,7.028722870723211,0.010205943572918923,7.028722870723211,0.010205943572918923,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,44,18,64,0.001314292,58,0.5156697787601385,6.6237327519386096,0.00405877,6.6237327519386096,0.00405877,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,45,17,33,0.008296287,16,0.5816350991645269,6.655040778002628,0.001243243,6.655040778002628,0.001243243,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,46,24,32,0.006084615,11,0.7235900842082647,5.268717122653377,0.002641393,5.268717122653377,0.002641393,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,47,12,38,0.008182122,40,0.7938374003546478,4.6980721926094935,0.005677825,4.6980721926094935,0.005677825,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,48,14,41,0.001417853,52,0.8599571738445153,5.493942602022726,0.00405877,5.493942602022726,0.00405877,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,49,34,90,0.00133976,49,0.5039969924456642,5.785200717111811,0.006297235,5.785200717111811,0.006297235,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,50,37,89,0.005240298,55,0.8798450039222182,4.913670249740073,0.0007,4.913670249740073,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,51,13,39,0.007476747,73,0.7161959381270296,4.424377364656448,0.010205943572918994,4.424377364656448,0.010205943572918994,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,52,21,80,0.007185409,24,0.5255690939924805,5.161553169764435,0.010205944,5.161553169764435,0.010205944,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,53,14,77,0.000835045,51,0.8271051361986836,2.961141024755918,0.002641393,2.961141024755918,0.002641393,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,54,22,49,0.00525871,39,0.7444165409208408,3.960774754943922,0.010205943572918997,3.960774754943922,0.010205943572918997,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,55,32,60,0.002897544,36,0.5823468018128614,6.863539377409689,0.00405877,6.863539377409689,0.00405877,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,56,27,57,0.003263934,64,0.8512168154249964,3.1029439253346585,0.0007,3.1029439253346585,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,57,20,42,0.002720259,60,0.7467202077662477,4.804956734394148,0.006992827,4.804956734394148,0.006992827,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,58,40,48,0.00866386,44,0.642623292,6.111073694237392,0.001243243,6.111073694237392,0.001243243,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,59,19,95,0.004762275,63,0.6219816464032372,5.058526624902855,0.010205943572918992,5.058526624902855,0.010205943572918992,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,60,23,51,0.007593088,12,0.843141357,3.8467854339113785,0.0007,3.8467854339113785,0.0007,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,61,21,38,0.003533594,75,0.9117576213810373,4.292445210737243,0.0007,4.292445210737243,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,62,16,58,0.001127348,41,0.7241937283113659,5.878384065456084,0.006992827,5.878384065456084,0.006992827,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,63,40,79,0.005703095,55,0.77361098,4.923513688193541,0.00968059,4.923513688193541,0.00968059,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,64,15,73,0.009022594,74,0.7092094797782009,4.391070311,0.010205943572918864,4.391070311,0.010205943572918864,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,65,23,77,0.007218314,28,0.5404752903327696,6.123299951922747,0.010205943572919004,6.123299951922747,0.010205943572919004,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,66,38,77,0.009236209,76,0.937287042,3.769260803196366,0.0007,3.769260803196366,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,67,12,81,0.003937624,43,0.5641504707306694,5.115620845,0.010205944,5.115620845,0.010205944,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,68,13,52,0.004732529,31,0.7991482188263754,5.022684161806378,0.0007,5.022684161806378,0.0007,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,69,13,55,0.008775783,62,0.9374814574251585,2.371843356,0.0007,2.371843356,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,70,28,47,0.003611904,15,0.7847970896543552,4.133843247542833,0.002641393,4.133843247542833,0.002641393,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,71,31,86,0.004142357,19,0.7983762038748949,4.990264674393204,0.006297235,4.990264674393204,0.006297235,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,72,17,48,0.006177881,23,0.9175845516694245,3.1731326227011483,0.0007,3.1731326227011483,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,73,24,34,0.00798538,52,0.6611636800008894,3.5458512134670155,0.059958101,3.5458512134670155,0.059958101,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,74,12,95,0.003367984,47,0.6289608862581932,4.570158669194962,0.022011151,4.570158669194962,0.022011151,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,75,28,71,0.000541613,57,0.577716161,5.560651311466717,0.004596525,5.560651311466717,0.004596525,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,76,40,90,0.002180683,62,0.5072933511483414,5.405383302924836,0.015229284,5.405383302924836,0.015229284,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,77,27,55,0.005876956,24,0.7286196650268731,4.277553503104803,0.011066928276678423,4.277553503104803,0.011066928276678423,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,78,40,40,0.003020958,21,0.8070299941633159,3.826103524356009,0.009835536,3.826103524356009,0.009835536,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,79,30,89,0.007745303,37,0.9177591861434424,5.235659487,0.0007,5.235659487,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,80,28,96,0.00154229,59,0.829558528,2.961141024755918,0.002641393,2.961141024755918,0.002641393,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,81,37,34,0.009848375,72,0.9253587607835434,3.769260803196366,0.0007,3.769260803196366,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,82,24,39,0.004354552,16,0.561928848,5.348644747979752,0.001243243,5.348644747979752,0.001243243,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,83,15,62,0.008564722,47,0.6450981318261942,5.339393003028731,0.007788503,5.339393003028731,0.007788503,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,84,27,38,0.004944706,53,0.7401932035166597,5.693205428661917,0.001243243,5.693205428661917,0.001243243,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,85,23,46,0.004280449,29,0.6712526018597144,2.8333405534051965,0.060616131,2.8333405534051965,0.060616131,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,86,39,34,0.005052563,51,0.6751120791017005,5.669882275,0.006992827,5.669882275,0.006992827,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,87,14,90,0.006210701,14,0.5061734042008782,1.4474358470721365,0.056569208993603515,1.4474358470721365,0.056569208993603515,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,88,14,67,0.005059786,10,0.9209725669035953,3.4290989835775596,0.0007,3.4290989835775596,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,89,11,95,0.008426407,67,0.5023765958289085,6.313587273930076,0.010205943572919025,6.313587273930076,0.010205943572919025,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,90,15,47,0.003785533,22,0.6845084914817586,4.636503135223484,0.009141936,4.636503135223484,0.009141936,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,91,39,38,0.000897795,64,0.8593487937306997,3.4456741584779635,0.0007,3.4456741584779635,0.0007,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,92,30,66,0.001592497,34,0.939858731,3.356065301068507,0.0007,3.356065301068507,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,93,33,41,0.001528261,15,0.8908584746698557,3.0175367548876073,0.0007,3.0175367548876073,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,94,29,89,0.006630789,10,0.8733991048719455,3.3791191715179933,0.0007,3.3791191715179933,0.0007,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,95,21,92,0.009712867,66,0.8971500491988944,3.209780343808476,0.008447849,3.209780343808476,0.008447849,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,96,17,70,0.004079089,43,0.8481026668499084,4.881387529064656,0.0007,4.881387529064656,0.0007,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,97,29,80,0.004155704,23,0.7867833737877133,4.008181192622662,0.006992827,4.008181192622662,0.006992827,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,98,13,70,0.008381854,28,0.8292210139238703,3.184298894647843,0.010205943572918997,3.184298894647843,0.010205943572918997,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,99,39,41,0.007529709,75,0.8655236534868361,2.864105823592222,0.001243243,2.864105823592222,0.001243243,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,100,30,85,0.006300957,41,0.9116302463690907,2.3938482229911413,0.0007,2.3938482229911413,0.0007,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,101,29,79,0.001795835,79,0.6000323759984022,5.049305178026307,0.00405877,5.049305178026307,0.00405877,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,102,28,62,0.003428735,57,0.9340584998543974,3.862942381845212,0.0007,3.862942381845212,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,103,15,49,0.003066119,44,0.6382825026740474,5.505073710199491,0.009141936,5.505073710199491,0.009141936,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,104,14,47,0.005359024,67,0.6817786388615656,5.921235274772218,0.009141936,5.921235274772218,0.009141936,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,105,31,78,0.006165009,20,0.6004942185428624,4.632554852440971,0.010205944,4.632554852440971,0.010205944,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,106,23,63,0.001350992,68,0.799945396,4.806557955151075,0.006992827,4.806557955151075,0.006992827,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,107,30,35,0.00315051,21,0.5342837167497415,5.319708414766214,0.012635331047246132,5.319708414766214,0.012635331047246132,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,108,18,74,0.00780814,28,0.7452735879863261,5.095047731984782,0.001243243,5.095047731984782,0.001243243,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,AMZN,42,RS,109,11,95,0.005816148,79,0.9277623238022851,3.9107147951700796,0.0007,3.9107147951700796,0.0007,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
